hour,src_ip,username,src_port,result,auth_method,label,timestamp
7,192.168.1.75,devops,61297,Accepted,publickey,0,2024-01-15 07:24:43
7,10.0.0.25,backup,47000,Accepted,publickey,0,2024-01-15 07:24:43
7,192.168.1.50,admin,60152,Accepted,publickey,0,2024-01-15 07:24:43
7,192.168.1.30,analyst,47102,Accepted,publickey,0,2024-01-15 07:24:45
7,192.168.1.100,devops,54329,Accepted,password,0,2024-01-15 07:24:45
7,192.168.1.30,analyst,45399,Accepted,publickey,0,2024-01-15 07:24:46
7,192.168.1.75,deploy,46776,Accepted,password,0,2024-01-15 07:24:46
7,193.32.162.45,test,59957,Failed,password,1,2024-01-15 07:24:49
7,192.168.1.50,analyst,50724,Accepted,publickey,0,2024-01-15 07:24:50
7,10.0.0.25,deploy,43581,Failed,password,0,2024-01-15 07:24:50
7,192.168.1.30,monitoring,55271,Accepted,publickey,0,2024-01-15 07:24:51
7,192.168.1.30,backup,59417,Accepted,password,0,2024-01-15 07:24:56
7,10.0.0.25,devops,59354,Accepted,publickey,0,2024-01-15 07:24:57
7,10.0.0.15,analyst,62385,Accepted,publickey,0,2024-01-15 07:24:58
7,192.168.1.50,backup,43365,Accepted,publickey,0,2024-01-15 07:24:58
7,10.0.0.25,monitoring,55830,Accepted,publickey,0,2024-01-15 07:24:59
7,192.168.1.50,analyst,59966,Accepted,publickey,0,2024-01-15 07:24:59
7,192.168.1.100,analyst,53951,Accepted,publickey,0,2024-01-15 07:24:59
7,192.168.1.100,admin,56476,Accepted,password,0,2024-01-15 07:25:00
7,192.168.1.75,devops,61806,Accepted,publickey,0,2024-01-15 07:25:01
7,192.168.1.75,admin,50727,Accepted,password,0,2024-01-15 07:25:01
7,10.0.0.25,devops,42448,Accepted,publickey,0,2024-01-15 07:25:02
7,10.0.0.15,admin,58530,Accepted,publickey,0,2024-01-15 07:25:04
7,192.168.1.50,admin,44296,Accepted,publickey,0,2024-01-15 07:25:05
7,10.0.0.25,monitoring,54241,Accepted,publickey,0,2024-01-15 07:25:05
7,10.0.0.25,analyst,57639,Accepted,publickey,0,2024-01-15 07:25:06
7,10.0.0.15,analyst,47530,Accepted,publickey,0,2024-01-15 07:25:06
7,192.168.1.100,monitoring,50121,Accepted,password,0,2024-01-15 07:25:09
7,10.0.0.25,backup,40988,Accepted,publickey,0,2024-01-15 07:25:10
7,192.168.1.30,analyst,51250,Accepted,publickey,0,2024-01-15 07:25:10
7,192.168.1.100,deploy,59213,Accepted,publickey,0,2024-01-15 07:25:11
7,10.0.0.15,backup,44331,Accepted,publickey,0,2024-01-15 07:25:12
7,10.0.0.15,deploy,47004,Accepted,publickey,0,2024-01-15 07:25:15
7,192.168.1.30,analyst,57104,Accepted,password,0,2024-01-15 07:25:15
7,10.0.0.15,analyst,42022,Accepted,publickey,0,2024-01-15 07:25:17
7,192.168.1.75,deploy,62354,Failed,password,0,2024-01-15 07:25:18
7,10.0.0.25,deploy,55318,Accepted,password,0,2024-01-15 07:25:18
7,192.168.1.75,deploy,58722,Accepted,password,0,2024-01-15 07:25:19
7,10.0.0.25,analyst,45636,Accepted,publickey,0,2024-01-15 07:25:21
7,192.168.1.100,monitoring,45476,Accepted,password,0,2024-01-15 07:25:22
7,192.168.1.75,monitoring,40032,Accepted,publickey,0,2024-01-15 07:25:22
7,10.0.0.25,analyst,63539,Accepted,publickey,0,2024-01-15 07:25:22
7,192.168.1.75,analyst,50913,Accepted,password,0,2024-01-15 07:25:23
7,192.168.1.100,admin,52570,Accepted,publickey,0,2024-01-15 07:25:25
7,192.168.1.30,backup,53979,Accepted,publickey,0,2024-01-15 07:25:25
7,192.168.1.100,deploy,43697,Accepted,publickey,0,2024-01-15 07:25:25
7,192.168.1.100,backup,56016,Accepted,publickey,0,2024-01-15 07:25:28
7,192.168.1.50,admin,55192,Failed,password,0,2024-01-15 07:25:29
7,192.168.1.50,admin,56192,Accepted,publickey,0,2024-01-15 07:25:35
7,78.193.22.100,admin,57500,Failed,password,0,2024-01-15 07:25:35
7,10.0.0.15,backup,49628,Accepted,publickey,0,2024-01-15 07:25:35
7,10.0.0.25,deploy,64483,Accepted,publickey,0,2024-01-15 07:25:35
7,10.0.0.15,analyst,56973,Accepted,publickey,0,2024-01-15 07:25:35
7,192.168.1.50,devops,46674,Accepted,password,0,2024-01-15 07:25:35
7,10.0.0.15,analyst,43142,Accepted,password,0,2024-01-15 07:25:35
7,10.0.0.25,analyst,48884,Accepted,publickey,0,2024-01-15 07:25:39
7,42.96.145.33,test,41915,Failed,password,1,2024-01-15 07:25:40
7,10.0.0.25,backup,50668,Accepted,publickey,0,2024-01-15 07:25:42
7,10.0.0.15,admin,59990,Accepted,publickey,0,2024-01-15 07:25:45
7,192.168.1.100,analyst,52958,Accepted,publickey,0,2024-01-15 07:25:46
7,192.168.1.100,analyst,46217,Accepted,password,0,2024-01-15 07:25:48
7,192.168.1.100,devops,51717,Accepted,publickey,0,2024-01-15 07:25:48
7,10.0.0.15,admin,58470,Accepted,publickey,0,2024-01-15 07:25:48
7,10.0.0.15,monitoring,55444,Accepted,password,0,2024-01-15 07:25:50
7,10.0.0.25,monitoring,48929,Accepted,publickey,0,2024-01-15 07:25:50
7,192.168.1.30,analyst,62851,Accepted,publickey,0,2024-01-15 07:25:52
7,10.0.0.25,analyst,44236,Accepted,password,0,2024-01-15 07:25:54
7,10.0.0.25,analyst,45428,Accepted,publickey,0,2024-01-15 07:25:55
7,192.168.1.50,analyst,48807,Accepted,publickey,0,2024-01-15 07:25:56
7,192.168.1.100,admin,47319,Accepted,publickey,0,2024-01-15 07:25:56
7,10.0.0.25,backup,59915,Accepted,password,0,2024-01-15 07:25:56
7,192.168.1.100,admin,45103,Accepted,password,0,2024-01-15 07:25:57
7,192.168.1.100,devops,44181,Accepted,password,0,2024-01-15 07:25:57
7,192.168.1.75,deploy,55631,Accepted,publickey,0,2024-01-15 07:25:58
7,192.168.1.75,admin,60740,Accepted,publickey,0,2024-01-15 07:25:58
7,10.0.0.25,analyst,55358,Accepted,publickey,0,2024-01-15 07:25:58
7,192.168.1.30,deploy,58087,Accepted,publickey,0,2024-01-15 07:25:59
7,192.168.1.75,analyst,64556,Accepted,password,0,2024-01-15 07:26:03
7,192.168.1.100,analyst,46731,Accepted,publickey,0,2024-01-15 07:26:04
7,192.168.1.50,devops,42468,Accepted,publickey,0,2024-01-15 07:26:08
7,10.0.0.15,analyst,45972,Accepted,publickey,0,2024-01-15 07:26:09
7,10.0.0.25,admin,40645,Accepted,publickey,0,2024-01-15 07:26:09
7,192.168.1.75,analyst,48173,Accepted,publickey,0,2024-01-15 07:26:12
7,10.0.0.15,analyst,54139,Accepted,publickey,0,2024-01-15 07:26:14
7,192.168.1.30,devops,50266,Accepted,publickey,0,2024-01-15 07:26:15
7,10.0.0.25,backup,40928,Accepted,publickey,0,2024-01-15 07:26:22
7,192.168.1.30,deploy,51852,Accepted,publickey,0,2024-01-15 07:26:23
7,192.168.1.30,backup,60599,Accepted,password,0,2024-01-15 07:26:25
7,192.168.1.100,deploy,58725,Accepted,password,0,2024-01-15 07:26:27
7,192.168.1.75,monitoring,64002,Accepted,publickey,0,2024-01-15 07:26:28
7,192.168.1.50,analyst,50709,Accepted,publickey,0,2024-01-15 07:26:29
7,192.168.1.30,devops,58031,Accepted,password,0,2024-01-15 07:26:29
7,10.0.0.25,admin,50328,Accepted,publickey,0,2024-01-15 07:26:29
7,192.168.1.30,analyst,51044,Accepted,publickey,0,2024-01-15 07:26:29
7,192.168.1.50,analyst,56839,Accepted,publickey,0,2024-01-15 07:26:30
7,192.168.1.75,backup,64969,Accepted,publickey,0,2024-01-15 07:26:33
7,192.168.1.100,monitoring,40159,Failed,password,0,2024-01-15 07:26:33
7,10.0.0.15,deploy,63331,Accepted,publickey,0,2024-01-15 07:26:34
7,192.168.1.100,devops,43526,Accepted,publickey,0,2024-01-15 07:26:35
7,192.168.1.75,admin,42115,Accepted,password,0,2024-01-15 07:26:36
7,192.168.1.75,devops,57442,Accepted,password,0,2024-01-15 07:26:36
7,10.0.0.15,deploy,53110,Accepted,publickey,0,2024-01-15 07:26:38
7,192.168.1.50,backup,53160,Accepted,publickey,0,2024-01-15 07:26:41
7,10.0.0.25,analyst,58344,Accepted,publickey,0,2024-01-15 07:26:43
7,192.168.1.30,deploy,40053,Accepted,publickey,0,2024-01-15 07:26:43
7,10.0.0.15,backup,61308,Accepted,publickey,0,2024-01-15 07:26:43
7,10.0.0.15,backup,41671,Accepted,password,0,2024-01-15 07:26:45
7,10.0.0.25,admin,46162,Accepted,publickey,0,2024-01-15 07:26:45
7,192.168.1.50,monitoring,60952,Accepted,publickey,0,2024-01-15 07:26:47
7,192.168.1.50,backup,54961,Failed,password,0,2024-01-15 07:26:49
7,10.0.0.25,monitoring,59189,Accepted,publickey,0,2024-01-15 07:26:49
7,78.193.22.100,analyst,64707,Failed,password,0,2024-01-15 07:26:51
7,192.168.1.100,devops,45851,Accepted,publickey,0,2024-01-15 07:26:51
7,192.168.1.75,admin,61768,Accepted,publickey,0,2024-01-15 07:26:54
7,192.168.1.50,backup,60372,Accepted,publickey,0,2024-01-15 07:26:54
7,10.0.0.25,devops,58671,Accepted,publickey,0,2024-01-15 07:26:55
7,192.168.1.30,monitoring,61505,Accepted,publickey,0,2024-01-15 07:26:56
7,192.168.1.30,deploy,62255,Accepted,publickey,0,2024-01-15 07:26:56
7,10.0.0.15,devops,52915,Accepted,password,0,2024-01-15 07:26:57
7,10.0.0.15,devops,44200,Accepted,password,0,2024-01-15 07:26:58
7,192.168.1.30,analyst,42207,Failed,password,0,2024-01-15 07:26:59
7,192.168.1.30,backup,43163,Accepted,publickey,0,2024-01-15 07:26:59
7,192.168.1.30,deploy,60332,Accepted,publickey,0,2024-01-15 07:27:00
7,10.0.0.15,deploy,45574,Accepted,publickey,0,2024-01-15 07:27:01
7,192.168.1.30,devops,62187,Accepted,publickey,0,2024-01-15 07:27:01
7,192.168.1.30,monitoring,63953,Accepted,publickey,0,2024-01-15 07:27:02
7,192.168.1.30,backup,45127,Failed,password,0,2024-01-15 07:27:04
7,192.168.1.50,deploy,41476,Accepted,publickey,0,2024-01-15 07:27:05
7,10.0.0.15,backup,64200,Accepted,publickey,0,2024-01-15 07:27:05
7,192.168.1.100,monitoring,50659,Accepted,password,0,2024-01-15 07:27:07
7,192.168.1.30,admin,57434,Accepted,publickey,0,2024-01-15 07:27:07
7,192.168.1.30,analyst,44308,Accepted,publickey,0,2024-01-15 07:27:10
7,10.0.0.25,devops,53056,Accepted,password,0,2024-01-15 07:27:10
7,192.168.1.100,monitoring,63716,Accepted,publickey,0,2024-01-15 07:27:10
7,10.0.0.25,analyst,57101,Accepted,publickey,0,2024-01-15 07:27:11
7,10.0.0.25,devops,43393,Accepted,password,0,2024-01-15 07:27:11
7,10.0.0.25,backup,46096,Accepted,publickey,0,2024-01-15 07:27:12
7,192.168.1.30,monitoring,56902,Accepted,publickey,0,2024-01-15 07:27:15
7,192.168.1.50,backup,59316,Accepted,publickey,0,2024-01-15 07:27:16
7,192.168.1.75,deploy,59980,Accepted,publickey,0,2024-01-15 07:27:16
7,192.168.1.75,admin,41352,Accepted,publickey,0,2024-01-15 07:27:16
7,192.168.1.100,backup,40735,Failed,password,0,2024-01-15 07:27:18
7,10.0.0.15,backup,43550,Accepted,publickey,0,2024-01-15 07:27:19
7,192.168.1.30,devops,51619,Accepted,publickey,0,2024-01-15 07:27:19
7,192.168.1.50,devops,44812,Accepted,publickey,0,2024-01-15 07:27:21
7,10.0.0.25,monitoring,60624,Failed,password,0,2024-01-15 07:27:21
7,192.168.1.75,deploy,54776,Accepted,publickey,0,2024-01-15 07:27:22
7,192.168.1.100,deploy,50476,Accepted,publickey,0,2024-01-15 07:27:22
7,192.168.1.100,admin,58317,Accepted,publickey,0,2024-01-15 07:27:22
7,192.168.1.30,analyst,59842,Accepted,password,0,2024-01-15 07:27:22
7,10.0.0.15,analyst,61871,Accepted,publickey,0,2024-01-15 07:27:23
7,10.0.0.15,monitoring,57234,Accepted,password,0,2024-01-15 07:27:25
7,10.0.0.25,admin,42892,Accepted,publickey,0,2024-01-15 07:27:25
7,192.168.1.100,analyst,57532,Accepted,publickey,0,2024-01-15 07:27:26
7,10.0.0.25,backup,56964,Failed,password,0,2024-01-15 07:27:26
7,192.168.1.50,deploy,63932,Accepted,publickey,0,2024-01-15 07:27:27
7,192.168.1.30,deploy,58062,Accepted,publickey,0,2024-01-15 07:27:29
7,10.0.0.15,deploy,60186,Accepted,password,0,2024-01-15 07:27:29
7,192.168.1.30,monitoring,46608,Accepted,publickey,0,2024-01-15 07:27:29
7,10.0.0.25,admin,62910,Accepted,publickey,0,2024-01-15 07:27:29
7,10.0.0.25,backup,63751,Accepted,publickey,0,2024-01-15 07:27:31
7,192.168.1.30,monitoring,52913,Accepted,publickey,0,2024-01-15 07:27:31
7,192.168.1.50,backup,46280,Accepted,publickey,0,2024-01-15 07:27:32
7,192.168.1.30,devops,52715,Accepted,password,0,2024-01-15 07:27:32
7,10.0.0.25,monitoring,57755,Accepted,password,0,2024-01-15 07:27:33
7,192.168.1.30,analyst,48108,Accepted,password,0,2024-01-15 07:27:34
7,10.0.0.25,backup,57227,Accepted,publickey,0,2024-01-15 07:27:35
7,10.0.0.15,admin,49597,Accepted,publickey,0,2024-01-15 07:27:36
7,10.0.0.25,deploy,42897,Accepted,publickey,0,2024-01-15 07:27:39
7,10.0.0.15,monitoring,63567,Failed,password,0,2024-01-15 07:27:39
7,192.168.1.50,admin,64303,Accepted,publickey,0,2024-01-15 07:27:40
7,192.168.1.100,monitoring,55999,Accepted,publickey,0,2024-01-15 07:27:41
7,192.168.1.100,deploy,43427,Accepted,publickey,0,2024-01-15 07:27:42
7,10.0.0.25,deploy,40122,Accepted,password,0,2024-01-15 07:27:44
7,192.168.1.100,monitoring,59459,Accepted,password,0,2024-01-15 07:27:46
7,10.0.0.25,analyst,59023,Accepted,publickey,0,2024-01-15 07:27:47
7,10.0.0.15,backup,43499,Accepted,password,0,2024-01-15 07:27:51
7,10.0.0.25,monitoring,41974,Accepted,publickey,0,2024-01-15 07:27:51
7,192.168.1.50,backup,45773,Accepted,password,0,2024-01-15 07:27:52
7,192.168.1.30,backup,45051,Accepted,publickey,0,2024-01-15 07:27:52
7,192.168.1.100,analyst,57094,Accepted,publickey,0,2024-01-15 07:27:53
7,192.168.1.50,monitoring,47154,Accepted,publickey,0,2024-01-15 07:27:53
7,192.168.1.50,deploy,40719,Accepted,password,0,2024-01-15 07:27:54
7,192.168.1.50,devops,49059,Accepted,password,0,2024-01-15 07:27:55
7,10.0.0.15,analyst,41686,Accepted,password,0,2024-01-15 07:27:57
7,192.168.1.100,deploy,46151,Accepted,publickey,0,2024-01-15 07:27:58
7,192.168.1.50,admin,49837,Accepted,publickey,0,2024-01-15 07:27:59
7,192.168.1.30,backup,53461,Accepted,password,0,2024-01-15 07:28:00
7,192.168.1.50,monitoring,42029,Accepted,publickey,0,2024-01-15 07:28:03
7,10.0.0.15,analyst,61787,Accepted,publickey,0,2024-01-15 07:28:03
7,10.0.0.25,monitoring,46795,Accepted,publickey,0,2024-01-15 07:28:06
7,192.168.1.30,admin,51106,Accepted,publickey,0,2024-01-15 07:28:06
7,192.168.1.50,backup,63280,Accepted,publickey,0,2024-01-15 07:28:10
7,192.168.1.50,monitoring,50820,Accepted,publickey,0,2024-01-15 07:28:10
7,10.0.0.15,backup,49773,Accepted,publickey,0,2024-01-15 07:28:10
7,192.168.1.30,backup,60359,Accepted,publickey,0,2024-01-15 07:28:10
7,192.168.1.100,backup,51086,Accepted,publickey,0,2024-01-15 07:28:11
7,192.168.1.100,backup,57263,Accepted,publickey,0,2024-01-15 07:28:11
7,192.168.1.50,deploy,56596,Accepted,publickey,0,2024-01-15 07:28:12
7,192.168.1.30,analyst,46240,Accepted,publickey,0,2024-01-15 07:28:12
7,10.0.0.25,admin,54396,Accepted,publickey,0,2024-01-15 07:28:13
7,192.168.1.100,admin,54247,Accepted,publickey,0,2024-01-15 07:28:13
7,10.0.0.25,monitoring,63099,Accepted,publickey,0,2024-01-15 07:28:13
7,10.0.0.25,backup,42734,Accepted,publickey,0,2024-01-15 07:28:14
7,192.168.1.100,devops,60784,Accepted,publickey,0,2024-01-15 07:28:15
7,192.168.1.50,backup,46682,Accepted,publickey,0,2024-01-15 07:28:16
7,192.168.1.50,backup,48971,Accepted,password,0,2024-01-15 07:28:16
7,192.168.1.100,devops,53632,Accepted,publickey,0,2024-01-15 07:28:17
7,192.168.1.50,analyst,50966,Accepted,password,0,2024-01-15 07:28:18
7,10.0.0.25,deploy,60337,Accepted,publickey,0,2024-01-15 07:28:18
7,192.168.1.30,monitoring,43234,Accepted,publickey,0,2024-01-15 07:28:19
7,10.0.0.15,deploy,50485,Failed,password,0,2024-01-15 07:28:22
7,192.168.1.75,monitoring,63400,Accepted,publickey,0,2024-01-15 07:28:26
7,192.168.1.75,devops,58784,Accepted,publickey,0,2024-01-15 07:28:26
7,192.168.1.30,admin,54470,Accepted,publickey,0,2024-01-15 07:28:27
7,192.168.1.30,backup,53828,Accepted,publickey,0,2024-01-15 07:28:27
7,192.168.1.50,admin,64488,Accepted,publickey,0,2024-01-15 07:28:27
7,192.168.1.30,analyst,52101,Accepted,publickey,0,2024-01-15 07:28:31
7,192.168.1.100,admin,40046,Accepted,password,0,2024-01-15 07:28:31
7,192.168.1.50,monitoring,44675,Failed,password,0,2024-01-15 07:28:32
7,192.168.1.50,backup,45818,Accepted,publickey,0,2024-01-15 07:28:32
7,192.168.1.100,admin,60111,Accepted,publickey,0,2024-01-15 07:28:33
7,10.0.0.25,analyst,51469,Accepted,password,0,2024-01-15 07:28:33
7,10.0.0.15,backup,46333,Accepted,publickey,0,2024-01-15 07:28:37
7,10.0.0.15,deploy,40139,Accepted,publickey,0,2024-01-15 07:28:37
7,10.0.0.15,deploy,53124,Accepted,publickey,0,2024-01-15 07:28:37
7,192.168.1.100,deploy,47286,Accepted,publickey,0,2024-01-15 07:28:38
7,192.168.1.30,admin,57689,Accepted,publickey,0,2024-01-15 07:28:38
7,192.168.1.100,admin,59888,Accepted,publickey,0,2024-01-15 07:28:39
7,192.168.1.100,analyst,42623,Accepted,publickey,0,2024-01-15 07:28:41
7,10.0.0.15,admin,46808,Accepted,publickey,0,2024-01-15 07:28:41
7,192.168.1.75,deploy,59558,Accepted,publickey,0,2024-01-15 07:28:41
7,192.168.1.75,devops,64049,Accepted,password,0,2024-01-15 07:28:43
7,10.0.0.15,backup,52709,Failed,password,0,2024-01-15 07:28:45
7,10.0.0.25,backup,58291,Accepted,publickey,0,2024-01-15 07:28:48
7,10.0.0.25,backup,51639,Accepted,publickey,0,2024-01-15 07:28:50
7,192.168.1.100,monitoring,43941,Accepted,password,0,2024-01-15 07:28:50
7,10.0.0.15,deploy,58086,Accepted,publickey,0,2024-01-15 07:28:51
7,82.64.12.33,devops,59698,Failed,password,0,2024-01-15 07:28:52
7,192.168.1.30,analyst,56776,Accepted,publickey,0,2024-01-15 07:28:53
7,10.0.0.15,deploy,61587,Accepted,publickey,0,2024-01-15 07:28:53
7,192.168.1.75,devops,50990,Accepted,password,0,2024-01-15 07:28:55
7,192.168.1.75,analyst,48841,Accepted,publickey,0,2024-01-15 07:28:56
7,10.0.0.25,backup,47717,Accepted,publickey,0,2024-01-15 07:28:56
7,10.0.0.25,backup,45731,Accepted,publickey,0,2024-01-15 07:28:56
7,192.168.1.50,backup,55507,Accepted,publickey,0,2024-01-15 07:28:57
7,185.234.218.33,oracle,62446,Failed,password,1,2024-01-15 07:28:58
7,192.168.1.100,admin,48059,Accepted,publickey,0,2024-01-15 07:28:58
7,192.168.1.75,deploy,52884,Accepted,publickey,0,2024-01-15 07:28:59
7,192.168.1.75,monitoring,53718,Accepted,password,0,2024-01-15 07:28:59
7,192.168.1.100,analyst,40944,Accepted,password,0,2024-01-15 07:29:00
7,192.168.1.100,backup,58718,Accepted,publickey,0,2024-01-15 07:29:03
7,10.0.0.15,monitoring,59485,Accepted,publickey,0,2024-01-15 07:29:03
7,192.168.1.100,analyst,46768,Accepted,publickey,0,2024-01-15 07:29:04
7,192.168.1.75,backup,54285,Accepted,publickey,0,2024-01-15 07:29:05
7,192.168.1.30,deploy,53276,Accepted,password,0,2024-01-15 07:29:06
7,192.168.1.30,analyst,61442,Failed,password,0,2024-01-15 07:29:07
7,192.168.1.30,analyst,57198,Accepted,publickey,0,2024-01-15 07:29:09
7,192.168.1.75,analyst,44580,Accepted,publickey,0,2024-01-15 07:29:09
7,192.168.1.100,monitoring,53650,Accepted,password,0,2024-01-15 07:29:10
7,192.168.1.75,monitoring,55373,Accepted,publickey,0,2024-01-15 07:29:11
7,10.0.0.25,analyst,50159,Accepted,password,0,2024-01-15 07:29:11
7,10.0.0.15,devops,55859,Accepted,publickey,0,2024-01-15 07:29:11
7,192.168.1.30,backup,63648,Accepted,password,0,2024-01-15 07:29:12
7,78.193.22.100,deploy,42381,Failed,password,0,2024-01-15 07:29:13
7,192.168.1.75,analyst,56826,Accepted,publickey,0,2024-01-15 07:29:13
7,10.0.0.25,devops,40877,Accepted,password,0,2024-01-15 07:29:14
7,192.168.1.50,backup,54814,Accepted,password,0,2024-01-15 07:29:15
7,10.0.0.15,analyst,64896,Accepted,publickey,0,2024-01-15 07:29:16
7,10.0.0.15,devops,54862,Accepted,password,0,2024-01-15 07:29:16
7,192.168.1.100,admin,59620,Accepted,password,0,2024-01-15 07:29:17
7,192.168.1.100,devops,59736,Accepted,publickey,0,2024-01-15 07:29:17
7,10.0.0.15,devops,62230,Accepted,publickey,0,2024-01-15 07:29:17
7,192.168.1.30,deploy,61634,Accepted,publickey,0,2024-01-15 07:29:18
7,192.168.1.30,monitoring,42933,Accepted,password,0,2024-01-15 07:29:20
7,192.168.1.100,monitoring,61335,Accepted,publickey,0,2024-01-15 07:29:20
7,192.168.1.75,devops,50679,Accepted,password,0,2024-01-15 07:29:20
7,192.168.1.30,deploy,42651,Accepted,password,0,2024-01-15 07:29:21
7,10.0.0.15,monitoring,58211,Accepted,password,0,2024-01-15 07:29:21
7,192.168.1.50,analyst,41021,Accepted,publickey,0,2024-01-15 07:29:23
7,192.168.1.100,devops,48209,Accepted,publickey,0,2024-01-15 07:29:27
7,10.0.0.15,analyst,43752,Accepted,publickey,0,2024-01-15 07:29:27
7,192.168.1.75,backup,57895,Accepted,publickey,0,2024-01-15 07:29:31
7,10.0.0.15,admin,40255,Accepted,publickey,0,2024-01-15 07:29:33
7,192.168.1.50,backup,41914,Accepted,publickey,0,2024-01-15 07:29:34
7,10.0.0.15,monitoring,49013,Accepted,password,0,2024-01-15 07:29:34
7,192.168.1.50,monitoring,63647,Accepted,publickey,0,2024-01-15 07:29:35
7,192.168.1.100,monitoring,42425,Accepted,password,0,2024-01-15 07:29:37
7,192.168.1.100,monitoring,60708,Accepted,publickey,0,2024-01-15 07:29:37
7,10.0.0.25,backup,60495,Accepted,publickey,0,2024-01-15 07:29:38
7,192.168.1.100,devops,60760,Accepted,publickey,0,2024-01-15 07:29:38
7,192.168.1.30,admin,49928,Accepted,publickey,0,2024-01-15 07:29:38
7,192.168.1.30,deploy,52654,Accepted,publickey,0,2024-01-15 07:29:39
7,192.168.1.30,devops,60491,Failed,password,0,2024-01-15 07:29:40
7,10.0.0.15,admin,53227,Accepted,publickey,0,2024-01-15 07:29:41
7,192.168.1.100,analyst,40722,Accepted,publickey,0,2024-01-15 07:29:41
7,192.168.1.50,devops,54279,Accepted,publickey,0,2024-01-15 07:29:42
7,192.168.1.50,admin,58965,Accepted,publickey,0,2024-01-15 07:29:42
7,10.0.0.15,devops,49482,Accepted,password,0,2024-01-15 07:29:43
7,10.0.0.15,backup,49200,Accepted,publickey,0,2024-01-15 07:29:43
7,10.0.0.15,analyst,41331,Accepted,publickey,0,2024-01-15 07:29:44
7,10.0.0.25,devops,61964,Accepted,publickey,0,2024-01-15 07:29:45
7,192.168.1.75,monitoring,61332,Accepted,publickey,0,2024-01-15 07:29:46
7,159.89.166.45,git,17658,Failed,password,1,2024-01-15 07:29:46
7,192.168.1.30,backup,43218,Accepted,publickey,0,2024-01-15 07:29:47
7,192.168.1.50,admin,57615,Accepted,password,0,2024-01-15 07:29:49
7,192.168.1.30,deploy,47290,Accepted,publickey,0,2024-01-15 07:29:52
7,192.168.1.75,devops,62970,Accepted,password,0,2024-01-15 07:29:53
7,192.168.1.100,analyst,46253,Accepted,password,0,2024-01-15 07:29:57
7,10.0.0.25,monitoring,55405,Accepted,password,0,2024-01-15 07:29:57
7,192.168.1.100,analyst,44283,Accepted,publickey,0,2024-01-15 07:29:59
7,192.168.1.50,monitoring,52686,Accepted,password,0,2024-01-15 07:29:59
7,10.0.0.25,admin,58374,Accepted,publickey,0,2024-01-15 07:30:02
7,10.0.0.15,devops,51326,Accepted,publickey,0,2024-01-15 07:30:03
7,192.168.1.30,analyst,49544,Accepted,password,0,2024-01-15 07:30:03
7,192.168.1.100,backup,60089,Accepted,password,0,2024-01-15 07:30:03
7,192.168.1.50,analyst,60316,Accepted,publickey,0,2024-01-15 07:30:05
7,192.168.1.75,monitoring,63369,Failed,password,0,2024-01-15 07:30:07
7,192.168.1.50,monitoring,51567,Accepted,publickey,0,2024-01-15 07:30:07
7,192.168.1.30,analyst,59555,Accepted,password,0,2024-01-15 07:30:11
7,10.0.0.25,admin,40967,Accepted,password,0,2024-01-15 07:30:11
7,192.168.1.30,backup,41629,Accepted,publickey,0,2024-01-15 07:30:12
7,192.168.1.100,admin,43423,Accepted,publickey,0,2024-01-15 07:30:13
7,192.168.1.50,analyst,41209,Accepted,password,0,2024-01-15 07:30:14
7,192.168.1.75,devops,61068,Accepted,publickey,0,2024-01-15 07:30:15
7,192.168.1.100,monitoring,52278,Accepted,publickey,0,2024-01-15 07:30:15
7,192.168.1.100,admin,56212,Accepted,publickey,0,2024-01-15 07:30:16
7,82.64.12.33,devops,44899,Failed,password,0,2024-01-15 07:30:17
7,192.168.1.75,admin,50063,Accepted,password,0,2024-01-15 07:30:18
7,192.168.1.30,admin,49682,Accepted,publickey,0,2024-01-15 07:30:18
7,192.168.1.100,devops,43687,Accepted,publickey,0,2024-01-15 07:30:19
7,192.168.1.75,deploy,56729,Accepted,password,0,2024-01-15 07:30:20
7,192.168.1.100,analyst,64015,Accepted,password,0,2024-01-15 07:30:22
7,10.0.0.25,devops,51459,Accepted,publickey,0,2024-01-15 07:30:23
7,10.0.0.15,admin,47286,Accepted,publickey,0,2024-01-15 07:30:23
7,192.168.1.50,admin,47801,Accepted,publickey,0,2024-01-15 07:30:24
7,192.168.1.75,monitoring,45094,Accepted,publickey,0,2024-01-15 07:30:26
7,10.0.0.15,monitoring,55030,Failed,password,0,2024-01-15 07:30:27
7,192.168.1.30,analyst,49666,Accepted,password,0,2024-01-15 07:30:28
7,10.0.0.25,deploy,43830,Accepted,publickey,0,2024-01-15 07:30:29
7,10.0.0.25,backup,53287,Accepted,password,0,2024-01-15 07:30:29
7,192.168.1.50,monitoring,47615,Accepted,publickey,0,2024-01-15 07:30:30
7,10.0.0.15,backup,54876,Accepted,publickey,0,2024-01-15 07:30:31
7,192.168.1.100,admin,57219,Accepted,publickey,0,2024-01-15 07:30:32
7,192.168.1.75,backup,58481,Accepted,publickey,0,2024-01-15 07:30:33
7,192.168.1.30,admin,51811,Accepted,publickey,0,2024-01-15 07:30:34
7,192.168.1.75,analyst,52503,Accepted,publickey,0,2024-01-15 07:30:35
7,192.168.1.75,devops,61725,Accepted,password,0,2024-01-15 07:30:36
7,192.168.1.50,analyst,49532,Accepted,publickey,0,2024-01-15 07:30:36
